Player Name,Player ID,Format,Matches Played,Innings,Runs Scored,Batting Average,Strike Rate,Highest Score,Centuries,Half-Centuries,Fours,Sixes,Wickets Taken,Bowling Average,Economy Rate,Best Bowling,Five-Wicket Hauls,Catches,Stumpings,Primary Role,Team Name,Toss Decision,Result
Brian Pietersen,9043,T20,124,178,5339,53.6316276762103,83.41579415787479,54,25,46,385,254,34,27.62467712477223,1.515085760890437,8/43,4,53,0,Batsman,England,Bat,Draw
Mahmudullah Rizwan,9044,Test,40,96,4767,44.898743025443295,96.5086613570096,151,35,40,747,158,0,0.0,0.0,1/75,6,193,22,Wicketkeeper,England,Bat,Win
Kapil Raza,9045,ODI,121,227,2824,39.81408719978515,87.92388069677416,151,10,16,1793,250,91,25.0983339562232,6.295441226391329,0/19,9,90,0,All-rounder,Pakistan,Bowl,Loss
Glenn Afridi,9046,T20,164,11,6613,27.011356837267208,51.54946344201888,167,2,3,1052,294,165,33.500962239883314,4.6763547771905145,7/77,1,6,10,All-rounder,Afghanistan,Bat,Win
Mahmudullah McCullum,9047,Test,175,266,344,18.82871824337828,58.419889044998826,147,29,40,858,209,247,20.14454767066367,6.07942799442844,6/96,8,40,6,Bowler,Austria,Bowl,Loss
Haris Netravalkar,9048,ODI,99,189,929,29.806961085295043,34.587428417047605,196,17,5,487,180,129,29.310394105944944,3.3895137948875216,8/17,2,69,0,Bowler,India,Bowl,Loss
Sachin Warner,9049,ODI,124,209,9204,30.907049388519905,111.21320021987052,123,16,78,1361,115,17,28.39205347316233,2.093261801580898,6/27,7,46,0,Batsman,Bermuda,Bat,Win
Virat Azam,9050,T20,44,13,4535,38.8601707029294,104.6744373417748,227,8,43,1977,26,0,0.0,0.0,3/26,2,97,28,Wicketkeeper,India,Bat,Draw
Sunil Rabada,9051,ODI,100,162,917,29.855372107513773,53.52397845146247,193,29,23,1537,104,193,28.329618457312648,6.54515683574868,5/79,5,66,0,Bowler,Germany,Bat,Loss
Jofra Ponting,9052,T20,176,60,5684,25.86884851568127,85.00772987011953,78,15,53,1978,244,97,28.48188095991452,3.5931821919248086,6/17,6,88,0,All-rounder,Croatia,Bowl,Win
Shakib van der Dussen,9053,T20,119,5,1830,44.51296555143901,96.77147400711364,7,7,71,948,264,0,0.0,0.0,7/69,0,179,26,Wicketkeeper,Pakistan,Bowl,Draw
Kane de Silva,9054,Test,140,202,905,20.145854026265667,12.94147627056423,54,40,90,707,176,351,21.89501218026893,3.5258165744238346,7/60,0,72,7,Bowler,England,Bowl,Win
Dimuth Pant,9055,Test,76,12,1761,33.544288330794714,80.94055869750744,36,25,30,316,191,0,0.0,0.0,0/24,5,182,12,Wicketkeeper,Pakistan,Bat,Win
Wanindu Foakes,9056,ODI,94,240,8780,71.98206004026125,144.94896440623074,248,4,8,1968,204,20,14.061477884292657,3.482812392382719,3/53,3,73,0,Batsman,New Zealand,Bat,Win
Hardik Kumble,9057,T20,72,225,2988,26.04347287438976,70.91807912127447,199,4,81,685,62,56,27.7973003874324,6.863125369657354,0/36,6,26,16,All-rounder,Sweden,Bat,Win
Muttiah de Silva,9058,ODI,190,182,6726,46.525252717284985,69.31540705206866,269,45,52,1351,112,277,33.94308288322095,3.986802136340888,3/44,1,29,0,All-rounder,Afghanistan,Bat,Draw
Mohammad Pant,9059,ODI,135,297,4949,43.44726492514096,79.1230287297032,88,23,1,611,1,160,24.37715824624112,3.3198871969882813,7/27,0,13,0,All-rounder,England,Bowl,Win
Aiden Khan,9060,T20,82,178,650,11.34841600873829,47.622359681083445,225,13,85,570,166,487,25.55677094346521,3.7775384485369257,2/71,4,62,8,Bowler,India,Bowl,Loss
Shadab Buttler,9061,T20,153,118,1105,27.73821447716163,107.65171298994925,159,4,19,303,206,184,24.04012398988625,3.8549290790876136,8/18,3,13,24,All-rounder,Finland,Bat,Draw
Shahid Azam,9062,ODI,168,76,5311,46.18896884625,84.08044306746135,121,35,3,1928,150,235,24.460209454381364,5.661981085118361,5/92,6,76,0,All-rounder,Uganda,Bowl,Loss
Saurabh Bairstow,9063,Test,129,46,2881,91.7682225855622,128.58476249509226,273,24,43,401,268,20,18.48345280421416,3.656857167680112,4/25,7,62,0,Batsman,Italy,Bat,Loss
Brendan Bumrah,9064,T20,179,227,3646,42.22855987260962,125.06509798949692,236,16,61,1329,108,101,29.83267803651569,4.393581619078461,5/84,0,80,0,All-rounder,South Africa,Bowl,Draw
Mustafizur Wood,9065,T20,185,294,778,11.862697860210607,52.16315525594936,266,5,12,1877,147,265,24.57589252579628,5.560390142553315,9/44,7,24,0,Bowler,Bangladesh,Bat,Win
Glenn Bairstow,9066,ODI,119,240,2471,42.2951953369557,118.86605377779895,131,6,19,748,12,83,28.54580957265383,4.271491190644546,0/35,8,12,0,All-rounder,Afghanistan,Bat,Draw
Hasan Miandad,9067,T20,1,141,2242,37.59357091074157,109.97997940465532,181,45,51,1226,182,0,0.0,0.0,7/64,6,116,46,Wicketkeeper,Canada,Bat,Win
KL Mathews,9068,ODI,171,204,4460,62.0906057271049,121.55108987633253,192,14,5,1178,154,12,27.88031756322055,3.725712132167179,2/70,5,53,0,Batsman,Germany,Bowl,Draw
Graham Botham,9069,ODI,150,150,6046,97.61499990225026,126.49945592580264,109,5,14,415,105,25,15.661340268528622,1.5582526690472536,9/57,8,12,0,Batsman,West Indies,Bowl,Draw
Shaun Jadeja,9070,T20,25,130,751,10.548228337336296,60.40834430261828,213,31,71,1345,21,315,28.69867207673732,7.343893269687612,6/52,0,52,0,Bowler,Pakistan,Bat,Win
Aiden Dev,9071,T20,194,269,662,27.90723777383687,30.446694325747377,239,41,63,577,31,355,24.18417737442382,5.0970656195896,3/48,0,41,0,Bowler,Austria,Bowl,Loss
Hasan Williamson,9072,Test,47,137,315,14.103134501925837,10.48048069890752,140,39,93,221,21,313,20.514766127330507,4.401497631334174,8/91,0,76,0,Bowler,Italy,Bat,Draw
Ravindra Mahmudullah,9073,ODI,138,116,910,22.57813013687555,31.50501037788291,72,26,35,1813,189,189,27.18170659632046,4.812666751355329,0/35,0,84,0,Bowler,Indonesia,Bowl,Draw
Ross Khan,9074,ODI,192,161,4722,31.8306505246897,119.58749953422569,2,39,35,1365,46,199,25.741925390164617,6.381854308640462,5/13,4,66,0,All-rounder,England,Bat,Loss
Ben Maxwell,9075,ODI,79,155,9697,46.22212570356467,126.54430770774688,1,4,2,151,0,21,17.238586184605197,1.1303639895610882,0/28,6,97,0,Batsman,South Africa,Bowl,Draw
Sachin Mahmudullah,9076,T20,88,173,3239,41.54778316863315,86.22934917972525,209,15,90,1882,170,125,34.110879355999174,4.306005784105061,2/34,6,31,12,All-rounder,England,Bat,Loss
Rahul Khan,9077,ODI,165,130,2510,29.466996738737738,82.21049731111293,57,10,93,714,37,217,26.5846399313644,5.068141878431656,4/71,7,3,0,All-rounder,England,Bowl,Win
Kane Cummins,9078,ODI,150,79,4633,38.81226948024662,75.67100987954072,216,38,92,1932,234,208,21.19970301792313,3.242459918719233,2/54,6,92,0,All-rounder,Netherlands,Bowl,Loss
Shaun de Silva,9079,ODI,195,57,6527,37.36973885224841,71.24994978788575,256,24,79,1913,2,91,31.802130843328644,6.647094823778626,3/26,3,43,0,All-rounder,Netherlands,Bat,Loss
Dimuth Curran,9080,T20,196,57,3012,82.08873880387797,76.65905126683262,112,1,39,730,299,14,17.472693021496966,3.961812748320507,4/89,1,19,0,Batsman,Belgium,Bat,Win
Shaheen de Silva,9081,T20,183,134,701,45.3589389418034,109.14339243438174,70,27,37,142,271,197,34.84147451286508,6.437426618479135,0/81,5,7,0,All-rounder,England,Bowl,Loss
Chris Kallis,9082,T20,107,14,5327,38.396900873127336,77.24241264251528,101,6,83,1007,135,257,30.181419668040903,5.660757613633309,9/25,0,15,0,All-rounder,Sweden,Bowl,Draw
Ben Williamson,9083,T20,93,283,3822,31.442614935424395,110.98701613900283,44,37,44,367,84,0,0.0,0.0,5/37,4,124,41,Wicketkeeper,South Africa,Bowl,Loss
Mushfiqur Islam,9084,ODI,127,294,1509,41.62479189464528,58.71349688839425,143,49,61,432,257,0,0.0,0.0,4/41,6,92,21,Wicketkeeper,Romania,Bowl,Win
Dhananjaya Pandya,9085,T20,52,147,4603,30.835237840987894,76.51982536917323,122,0,79,656,75,0,0.0,0.0,8/21,6,165,35,Wicketkeeper,Germany,Bat,Win
Prithvi Gooch,9086,ODI,87,127,1698,39.73151042948541,59.89002138717453,272,17,84,1318,205,171,29.023648053886447,6.288078705737329,2/55,6,86,0,All-rounder,India,Bowl,Draw
Shadab Jadeja,9087,T20,141,260,8979,80.95874701080089,106.35813005125542,229,11,81,712,85,26,10.203406716603135,1.9162411484412512,4/54,2,15,21,Batsman,Cayman Islands,Bowl,Win
Pat Nortje,9088,Test,129,218,5874,37.11134745439633,96.55776635004828,29,48,94,1110,211,185,29.20712225300468,3.488886290094746,7/53,2,46,29,All-rounder,Greece,Bowl,Draw
Viv Pollock,9089,Test,68,233,5338,42.21365879559271,83.50679660936368,292,7,65,3,188,280,31.157309213391223,6.6891381565467904,3/11,1,38,0,All-rounder,India,Bowl,Draw
Mujeeb Dravid,9090,Test,157,168,926,25.356025765121725,45.45392799122469,273,19,23,440,262,210,26.26506701067619,4.959540608057964,8/27,7,77,0,Bowler,Guernsey,Bowl,Draw
Fakhar Al Hasan,9091,Test,19,143,127,19.12223624168591,37.06351089818206,203,34,5,1550,289,331,20.41686095663524,3.4063732893937058,9/77,9,35,8,Bowler,United Arab Emirates,Bat,Win
Viv Tendulkar,9092,ODI,197,260,1229,29.857913232708874,99.82611170925142,239,41,80,1194,21,12,24.94942166781552,2.313723974012537,2/12,1,2,0,Batsman,Spain,Bat,Draw
Babar Pollock,9093,Test,2,218,111,11.335777245095112,37.5809074437135,266,15,89,891,12,230,25.39411480546447,4.422632872107586,6/58,8,7,0,Bowler,India,Bat,Win
Trent Botham,9094,ODI,115,146,1666,64.95215491698309,107.03385387589204,59,49,1,1950,236,13,23.570399844127376,1.454554754009444,7/13,8,96,0,Batsman,Sri Lanka,Bowl,Win
Shahid Akram,9095,T20,70,99,2182,33.55290797256384,52.71757112483742,234,32,25,1285,197,0,0.0,0.0,8/27,4,165,34,Wicketkeeper,Pakistan,Bat,Loss
KL Starc,9096,Test,72,182,5586,25.94743465171356,141.47381367216354,246,39,43,985,126,23,14.976175350488996,4.58343553039624,6/38,5,68,0,Batsman,Czech Republic,Bat,Win
Trent Buttler,9097,Test,22,169,4400,33.37812359742924,116.48338479988163,153,24,0,1978,43,13,29.37599055902092,1.0590114685620504,6/75,1,35,0,Batsman,England,Bowl,Draw
Viv Steyn,9098,T20,149,233,3482,37.08098400580797,127.05393923909584,79,18,1,1856,280,282,25.756951928759257,5.198512393284874,4/92,6,82,0,All-rounder,India,Bat,Draw
Trent Tendulkar,9099,T20,133,93,3070,98.556045969153,144.5851785112385,37,34,96,1365,54,35,28.864819312776667,4.41242024771343,4/91,6,37,0,Batsman,United Arab Emirates,Bowl,Draw
Dimuth Dev,9100,T20,12,117,2749,25.90845222047064,104.67543206252653,136,15,10,1053,28,0,0.0,0.0,0/76,9,82,27,Wicketkeeper,Spain,Bat,Win
Rashid Hazlewood,9101,Test,54,4,8586,49.12537076568573,76.11855903765205,224,15,29,825,239,24,15.38391011751471,1.195627626489983,2/60,4,56,0,Batsman,Australia,Bat,Win
Temba Archer,9102,ODI,163,85,488,19.06674007657577,63.351116630430994,241,47,33,85,290,120,26.4910593178128,5.400500820875172,9/98,5,90,0,Bowler,England,Bowl,Draw
Ian van der Dussen,9103,ODI,26,167,2756,30.89236740611011,107.24071504907312,210,24,60,1760,79,0,0.0,0.0,0/68,1,57,45,Wicketkeeper,India,Bat,Win
Shakib Rahman,9104,T20,192,7,134,24.38359411659093,54.63233830650598,45,31,90,1591,204,292,22.82518542897783,5.559557482888453,4/34,3,12,0,Bowler,Pakistan,Bowl,Draw
Rashid Stokes,9105,Test,65,232,931,32.456865230398066,120.93405787535168,171,43,33,708,75,221,32.9434561691983,4.165754656864557,9/98,6,95,0,All-rounder,Spain,Bat,Draw
Chris Nabi,9106,ODI,98,251,5594,33.980369826385854,101.9671202222104,41,27,70,419,201,278,23.17377947655828,6.358561638887475,9/23,5,14,0,All-rounder,India,Bowl,Loss
Rishabh Khan,9107,Test,157,85,2632,33.46274477473216,87.46563426940601,22,8,1,301,43,0,0.0,0.0,8/43,6,67,24,Wicketkeeper,Cyprus,Bat,Win
Temba Sangakkara,9108,Test,165,193,476,12.29665927206585,15.43912444849569,289,17,63,969,37,197,20.924709508848643,7.175928467974755,2/98,8,28,0,Bowler,Australia,Bat,Loss
Adam McCullum,9109,Test,138,123,3930,39.16439471397935,73.42972227187475,229,22,93,1408,111,0,0.0,0.0,1/42,8,148,47,Wicketkeeper,New Zealand,Bat,Loss
Dimuth Curran,9110,T20,82,89,8229,62.99871166818914,118.88020985350558,196,29,2,1268,267,10,29.7623837976052,2.632068551065259,0/50,1,56,0,Batsman,Czech Republic,Bat,Loss
Trent Gayle,9111,T20,107,95,766,15.56328557952748,45.256791242391614,192,31,65,1419,213,389,23.722161798465205,3.125373290111588,4/70,2,7,0,Bowler,England,Bat,Loss
Hamilton Starc,9112,Test,147,45,3683,37.00549733881861,131.1947664726344,153,23,29,1904,191,14,12.10544139109529,4.056485893567925,9/22,2,43,0,Batsman,Sri Lanka,Bat,Win
Sam Jayasuriya,9113,Test,149,253,4441,53.053462621252486,140.1671700298068,54,10,92,1602,14,21,21.26757250442425,4.716971672632782,4/39,2,33,0,Batsman,India,Bowl,Draw
Jaskaran Pandya,9114,ODI,43,51,3349,27.472066416096013,110.1161675104486,254,25,34,124,291,0,0.0,0.0,9/14,7,124,17,Wicketkeeper,Czech Republic,Bat,Draw
Anrich Akram,9115,T20,30,65,3557,32.42953187512698,74.36221397130554,14,10,21,9,68,0,0.0,0.0,1/79,1,153,31,Wicketkeeper,Afghanistan,Bowl,Loss
Mitchell Netravalkar,9116,T20,29,54,3545,28.422033858643367,96.43123055720474,180,19,81,1536,240,0,0.0,0.0,4/59,9,197,39,Wicketkeeper,Italy,Bowl,Loss
Ben Wood,9117,ODI,94,222,715,19.747347370489507,27.995071872106823,78,43,61,1298,89,160,21.428906118340684,4.889771773980783,9/54,8,89,0,Bowler,Portugal,Bat,Win
Virat Younis,9118,T20,67,72,4097,28.43048271210376,77.41579309658741,10,17,53,1873,170,0,0.0,0.0,1/10,2,95,19,Wicketkeeper,India,Bowl,Loss
Shane Rahul,9119,ODI,156,168,7927,33.599413989093065,149.38420471640706,57,33,97,748,274,22,10.62682459959203,4.172813222178736,1/92,2,4,0,Batsman,Germany,Bat,Loss
Sikandar Miandad,9120,T20,121,186,2775,40.53428323369795,67.07436415429143,238,35,59,1395,77,0,0.0,0.0,9/75,1,161,45,Wicketkeeper,Australia,Bat,Win
Monank Khan,9121,Test,100,143,4294,36.06939202333893,105.4651063254084,297,3,37,1630,119,0,0.0,0.0,8/62,8,125,12,Wicketkeeper,Italy,Bowl,Loss
Sam Wood,9122,ODI,30,19,3374,40.46457409612295,111.3862796846548,196,20,29,182,165,0,0.0,0.0,0/74,4,51,43,Wicketkeeper,Nepal,Bat,Loss
Wanindu Markram,9123,Test,110,10,3876,61.033909449401406,116.85011106483005,160,25,1,688,281,15,10.56755623097963,3.297204393812906,6/64,7,51,0,Batsman,England,Bowl,Win
Rashid Pollock,9124,ODI,193,272,2866,36.924383934992775,84.54743462241197,171,13,19,1206,105,30,14.808513260284029,4.603575907503177,8/82,2,28,0,Batsman,Romania,Bat,Win
Geoffrey Dravid,9125,T20,70,171,5079,65.7262596271521,62.610535498748376,134,25,43,1237,214,19,22.70721712745248,4.26639486594903,8/75,6,51,0,Batsman,United Arab Emirates,Bowl,Draw
Allan Border,9126,ODI,197,16,323,22.82107295426521,23.89213334737244,225,12,79,1859,204,63,24.4893080789508,6.098404514049231,3/71,4,86,0,Bowler,India,Bat,Win
KL Narine,9127,ODI,21,80,3872,30.675642110856,114.50643880507644,268,25,67,808,139,0,0.0,0.0,6/72,5,96,36,Wicketkeeper,Afghanistan,Bowl,Loss
Graham Border,9128,ODI,127,284,4830,33.740812774303,119.57103510735784,31,40,76,1206,228,0,0.0,0.0,0/82,1,118,27,Wicketkeeper,Oman,Bowl,Win
Mohammed van der Dussen,9129,T20,36,190,1703,41.5854532937976,59.588406665434185,294,14,77,969,291,0,0.0,0.0,4/27,2,175,30,Wicketkeeper,Germany,Bowl,Win
Ben Williamson,9130,ODI,125,148,3938,26.959845539401783,95.9048858607109,77,26,8,457,296,113,20.60618130787332,4.676821644548339,9/41,4,69,0,All-rounder,Italy,Bat,Draw
Brian Nortje,9131,ODI,66,163,1079,61.36367801097749,70.02031818761824,19,22,13,718,155,12,21.647868749690904,2.331202234759858,5/54,8,44,0,Batsman,South Africa,Bat,Win
Dhananjaya Rabada,9132,ODI,73,265,944,10.67459754541684,68.87720085974887,15,21,10,1604,202,208,27.550499259910048,4.821902989728973,4/76,4,95,0,Bowler,South Africa,Bat,Loss
Javed Pollock,9133,T20,114,138,4655,29.12813334918349,70.3516698658132,157,9,9,1905,234,117,33.54143531391392,5.350986889581107,2/49,6,90,0,All-rounder,Sweden,Bowl,Win
Aiden Pietersen,9134,Test,149,30,9149,72.19051219495066,133.0167191715273,104,4,93,682,229,34,23.70062045015918,4.730384494410734,5/32,4,96,0,Batsman,England,Bat,Loss
Mustafizur Rauf,9135,T20,100,168,767,18.148672670711512,31.65525006422917,213,3,70,1516,284,479,21.623346202514256,4.247786822027638,0/31,1,54,0,Bowler,India,Bowl,Draw
Kumar Ashraful,9136,ODI,175,91,1521,29.75152130278351,92.14360092911411,73,49,56,464,14,247,30.98246549720725,5.83109351417812,2/18,2,81,0,All-rounder,India,Bowl,Draw
Rohit Azam,9137,T20,134,91,6361,54.8386505058032,62.27994151668449,71,35,5,1105,141,31,16.02017105501693,1.1828656184545747,4/70,6,10,0,Batsman,Sweden,Bat,Loss
Babar Boycott,9138,ODI,128,211,8185,80.19763533708712,127.93477664017448,220,15,16,312,143,10,27.677553950747868,1.9520961442426448,7/53,5,24,0,Batsman,Portugal,Bowl,Win
Shaheen Perera,9139,ODI,64,174,786,31.864621436912195,74.97247895969879,202,31,12,1839,283,89,20.18483024072213,3.327971569428269,3/35,4,17,15,All-rounder,Romania,Bowl,Loss
David Hasaranga,9140,T20,85,134,3352,30.08418036837551,72.71735344148182,224,10,58,817,205,0,0.0,0.0,0/17,4,101,24,Wicketkeeper,Australia,Bat,Draw
Trent de Silva,9141,Test,28,24,2030,30.397833929564417,116.19658046699074,48,38,46,964,35,117,22.64802097687349,6.613225922881785,4/71,9,24,0,All-rounder,Italy,Bowl,Loss
Shane Mahmudullah,9142,T20,75,201,2061,71.30183054535442,78.65172993931094,100,32,3,1927,174,18,26.2400833480956,4.191074135502021,6/63,9,53,0,Batsman,Portugal,Bat,Draw
Kieron Finch,9143,ODI,161,219,2997,28.407314838403423,112.6893632855488,228,34,25,695,181,139,28.420444099168435,4.3836810681526375,9/54,2,61,0,All-rounder,India,Bowl,Loss
Saurabh Rauf,9144,ODI,27,7,171,17.68133020463692,35.20206975844489,132,47,31,621,219,442,25.71113338875162,4.1913340098805945,6/19,3,50,0,Bowler,Sweden,Bowl,Win
Jos Akram,9145,ODI,90,6,726,10.88951337275887,30.099143362809,298,3,55,986,269,109,24.32312424173327,4.186128508212528,6/17,1,94,0,Bowler,Hong Kong,Bowl,Draw
Ravindra Patel,9146,T20,11,118,3262,34.836263617701,90.96489286879871,46,22,66,1240,82,0,0.0,0.0,6/82,4,199,29,Wicketkeeper,Italy,Bat,Loss
Temba Tendulkar,9147,T20,160,161,5150,37.67003874849694,118.06421850659228,186,2,10,115,56,240,32.12880878947097,6.1135463276989,7/68,8,8,0,All-rounder,Germany,Bat,Win
AB Muralitharan,9148,T20,198,85,1811,40.657987747980734,114.8731236327393,196,19,83,1433,76,0,0.0,0.0,9/75,1,55,39,Wicketkeeper,Sweden,Bowl,Win
Mohammad Afridi,9149,T20,108,248,3720,36.768707720644905,69.40473244478365,254,0,57,1644,178,0,0.0,0.0,6/57,4,166,19,Wicketkeeper,Sweden,Bowl,Draw
Sachin Warne,9150,T20,54,166,948,31.410597015626006,124.0998007961455,18,32,51,1302,294,275,25.730110398278192,3.1621827430187035,8/28,0,87,29,All-rounder,Turkey,Bowl,Loss
Trent Rahim,9151,Test,155,145,667,14.75699803514657,68.19088007113814,153,9,28,1576,27,295,23.35309766574967,6.715031360994377,2/54,3,60,0,Bowler,Belgium,Bat,Draw
Shadab Botham,9152,Test,96,31,5913,35.61660143862231,123.05835447388664,193,43,1,86,13,166,31.009446667964497,3.106746747977796,1/58,4,32,0,All-rounder,Australia,Bowl,Loss
Jonny Guptill,9153,Test,64,220,2888,90.23165695735952,95.02223160716858,91,2,67,1116,245,21,22.227609475710643,4.390206429841891,4/79,6,48,0,Batsman,Hong Kong,Bowl,Win
Geoffrey Mathews,9154,T20,121,133,315,15.442700198610169,21.157820824191965,130,31,95,1248,164,307,27.70854244431716,3.301810078126223,0/51,1,70,0,Bowler,India,Bowl,Loss
Saurabh Hasaranga,9155,Test,103,64,553,28.701807364472423,30.40375703257108,49,44,48,1338,111,126,21.71045392704624,4.068272903584031,5/61,5,52,0,Bowler,Italy,Bat,Draw
Jasprit Warner,9156,ODI,147,76,214,14.188263524211203,58.43099376547552,225,37,20,254,179,52,21.94319432002662,6.199772383884374,9/94,3,14,0,Bowler,India,Bat,Loss
Jacques de Kock,9157,Test,147,131,966,11.098352123720796,10.17930355512068,265,30,16,1013,21,487,20.582505057269582,5.893113808763419,9/41,8,4,0,Bowler,Sri Lanka,Bowl,Loss
Aaron Kallis,9158,Test,79,38,4832,48.25138796106072,138.00310340214912,183,20,76,1297,222,35,17.41601437446436,3.470380627447803,8/36,5,8,0,Batsman,South Africa,Bat,Win
Hasan Islam,9159,ODI,92,54,3413,25.94226736741045,99.08251515179104,15,23,95,326,256,0,0.0,0.0,1/32,6,106,19,Wicketkeeper,Netherlands,Bowl,Loss
Dimuth Miandad,9160,T20,83,130,4111,25.27962839151361,64.33444406375844,292,23,2,223,238,0,0.0,0.0,0/66,4,72,40,Wicketkeeper,Pakistan,Bat,Win
Brendon Rahul,9161,T20,38,218,3817,33.85093258612643,93.00974172576169,99,9,41,1000,203,0,0.0,0.0,2/35,6,147,24,Wicketkeeper,Nepal,Bat,Loss
Martin Foakes,9162,Test,53,2,1001,39.992170591990096,51.70694526780572,277,5,47,1734,221,0,0.0,0.0,8/13,7,60,35,Wicketkeeper,Italy,Bat,Win
Mohammad Boult,9163,ODI,146,246,5692,41.3057615077956,69.56839545095049,287,27,94,1915,53,105,20.592556525404863,3.915867622010925,0/26,1,51,6,All-rounder,Spain,Bowl,Draw
Muttiah Root,9164,Test,39,140,2289,31.34522790775929,56.47867632989514,80,0,30,135,173,0,0.0,0.0,7/44,7,176,42,Wicketkeeper,India,Bat,Win
Fakhar Mahmudullah,9165,T20,6,296,1843,35.67651057175088,146.2782604313484,251,46,0,1649,111,15,14.231533129926362,2.473222302464569,8/13,1,71,0,Batsman,Bangladesh,Bowl,Win
Zaheer Zaman,9166,Test,53,258,166,29.032474083823924,69.09638892147575,179,45,91,1465,84,58,28.591858899238964,5.740680884782573,8/33,7,55,0,Bowler,Czech Republic,Bat,Loss
Anrich Kumble,9167,ODI,158,105,640,23.37352995027136,23.61275918471671,32,43,86,980,247,423,29.62948199549541,6.882404492612015,0/48,9,9,0,Bowler,Italy,Bat,Loss
Rahul Khan,9168,ODI,2,185,9596,33.375300209757704,103.03330123855103,119,9,68,361,67,29,22.846865127599035,3.5533910764236003,5/51,1,10,0,Batsman,Malta,Bowl,Draw
Adam Gilchrist,9169,Test,157,244,1902,43.61274482660569,91.71148325981574,96,40,0,1296,126,0,0.0,0.0,5/67,3,94,39,Wicketkeeper,India,Bat,Win
Kapil Bavuma,9170,ODI,37,164,145,22.297431901445705,58.53991370153641,13,29,79,1842,193,218,26.093434898647534,7.368351193215443,5/41,6,30,0,Bowler,Afghanistan,Bat,Draw
Jonny Maxwell,9171,Test,165,132,6341,47.47879862445261,79.68060428738212,100,14,74,1440,134,199,23.940147015615928,5.655365599479525,0/18,8,60,0,All-rounder,Netherlands,Bowl,Win
Marnus Taylor,9172,T20,50,203,148,25.1923994280002,66.28494989329408,224,13,35,1821,100,267,26.23671517641908,5.647689485105653,2/71,6,23,0,Bowler,Canada,Bat,Loss
Hamilton Taylor,9173,ODI,56,210,1769,27.00503930778645,114.8550297237782,238,23,79,577,70,173,34.15171784211357,3.81352626824632,9/53,7,36,0,All-rounder,India,Bat,Win
